1964-02-01,2.93
1964-03-01,2.57
1964-04-01,5.09
1964-05-01,0.57
1964-06-01,2.67
1964-07-01,4.17
1964-08-01,0.24
1964-09-01,1.69
1964-10-01,1.73
1964-11-01,2.55
1964-12-01,4.16
1965-01-01,3.09
1965-02-01,3.66
1965-03-01,2.49
1965-04-01,2.9
1965-05-01,1.58
1965-06-01,1.27
1965-07-01,1.33
1965-08-01,2.73
1965-09-01,1.7
1965-10-01,2.16
1965-11-01,1.46
1965-12-01,1.72
1966-01-01,2.63
1966-02-01,4.96
1966-03-01,0.94
1966-04-01,2.69
1966-05-01,4.26
1966-06-01,1.17
1966-07-01,1.25
1966-08-01,1.89
1966-09-01,8.82
1966-10-01,4.64
1966-11-01,3.47
1966-12-01,3.18
1967-01-01,1.39
1967-02-01,2.68
1967-03-01,5.97
1967-04-01,3.45
1967-05-01,4.08
1967-06-01,4.64
1967-07-01,6.99
1967-08-01,5.94
1967-09-01,1.84
1967-10-01,3.47
1967-11-01,2.59
1967-12-01,6.08
1968-01-01,2.04
1968-02-01,1.13
1968-03-01,4.79
1968-04-01,2.82
1968-05-01,7.06
1968-06-01,6.15
1968-07-01,2.63
1968-08-01,2.88
1968-09-01,1.97
1968-10-01,2.2
1968-11-01,5.75
1968-12-01,4.15
1969-01-01,1.1
1969-02-01,3.05
1969-03-01,3.73
1969-04-01,3.99
1969-05-01,2.67
1969-06-01,3.16
1969-07-01,7.37
1969-08-01,2.53
1969-09-01,8.32
1969-10-01,1.97
1969-11-01,3.58
1969-12-01,7.07
1970-01-01,0.66
1970-02-01,4.52
1970-03-01,4.18
1970-04-01,3.48
1970-05-01,3.34
1970-06-01,2.27
1970-07-01,2.19
1970-08-01,2.47
1970-09-01,1.74
1970-10-01,2.48
1970-11-01,5.14
1970-12-01,2.82
